8.390878913608535994e-01,3.166084342244251393e-01,8.421085010127012938e-01,3.093663093663093777e-01,8.424681950061024827e-01,3.113121680183667528e-01,8.371564936412414504e-01,3.144638708888617407e-01,8.133674506258212755e-01,2.857221224131546999e-01,7.627927667965180847e-01,2.500000000000000000e-01,6.876438616999482889e-01,2.165646281901354719e-01,5.813975857259653379e-01,2.115392603464270604e-01,4.577482736440975919e-01,2.532018885950459430e-01,3.530781010719755142e-01,3.418582824964804812e-01,2.672992448546469002e-01,4.527685921339619224e-01,2.175947534077717904e-01,6.262287187331802008e-01,2.500008356722871472e-01,6.989774158674112448e-01,2.696366514237793499e-01,9.830972752418281058e-01,2.737124532859712134e-01,9.746398283685888675e-01,2.788620202991825558e-01,8.541618452518706661e-01,2.824077952478859510e-01,6.741872099666941232e-01,2.853532437876046823e-01,5.183852744426623582e-01,3.307594683053904361e-01,4.033407732738138463e-01,4.026663357873550009e-01,3.387602898754660807e-01,5.356168494570850980e-01,2.777762091650902154e-01,6.624646759301463517e-01,2.382505581166100839e-01,7.530542721889003088e-01,2.516779982893839751e-01,8.155370507009591652e-01,2.707023457384605258e-01,8.503523829289229008e-01,2.824855999218978675e-01,8.620625722014366721e-01,2.868878580786799470e-01,8.405422975099160476e-01,3.258127900333059879e-01,7.858752065346806814e-01,2.610036407107536593e-01,6.833715291108353185e-01,2.305332005490808300e-01,5.741145329005951092e-01,2.623466666666666725e-01,4.401835463782365898e-01,3.323054019566142325e-01,3.293536119796358075e-01,4.781374412298500243e-01,2.482416514008066455e-01,6.460737558702538408e-01,2.254209129906518672e-01,7.843149118454967317e-01,2.661977781048908143e-01,8.904930923251791475e-01,2.886333139850493779e-01,1.000000000000000000e+00,3.276260611186637695e-01,1.000000000000000000e+00,3.305464220818551402e-01,8.350716924715837486e-01,3.144685833597163360e-01,7.380923265405946454e-01,3.031623973486146650e-01,7.051756104478632547e-01,3.111623670479798376e-01,5.797548735739719294e-01,3.715458015057698793e-01,4.879598810171318357e-01,4.684354947741721786e-01,4.169100616264703185e-01,5.603945597035171478e-01,3.512044452438394804e-01,6.361889134078315688e-01,3.271748501907408846e-01,1.000000000000000000e+00
6.988558232736028497e-01,1.692803553533219763e-01,7.048022866228774719e-01,1.687501687501687664e-01,7.031966704202342600e-01,1.698115770740785957e-01,7.018349983695489902e-01,1.729632799445735281e-01,6.981620261669150285e-01,1.682598022409040328e-01,6.767421728466310737e-01,1.550555039098813204e-01,6.433555477891996777e-01,1.433170530370777851e-01,5.883710864233154814e-01,1.378231311355108679e-01,5.117416473500892016e-01,1.346247040416487795e-01,4.217947932618682505e-01,1.597427333204515520e-01,3.269705345244557915e-01,2.019559558150988698e-01,2.685168563529961028e-01,2.688450752103340169e-01,2.564633680267325300e-01,3.341797010602740037e-01,2.186831111296494434e-01,5.690109411373865944e-01,1.831925319950706565e-01,6.929520870423395706e-01,1.568664333608539574e-01,7.767877806063411272e-01,1.157463145624747225e-01,8.419292353572374044e-01,4.714621098410499977e-02,8.795890945342637046e-01,1.293166789125642022e-02,8.566635466916263653e-01,0.000000000000000000e+00,7.752480123830296499e-01,5.013095432967753368e-02,6.535985543665472353e-01,1.586815819974215225e-01,4.999999999999999445e-01,2.542835653927102424e-01,3.758426233310621645e-01,3.495108594718587258e-01,2.643323932035495649e-01,4.513043510296410044e-01,1.807942009176999043e-01,5.517211871698939341e-01,1.448130967977998840e-01,6.446472145542250232e-01,1.612898730472832887e-01,7.312075521915935017e-01,1.855404010215725152e-01,7.744878900150035106e-01,2.243022097811751825e-01,8.141115160598112466e-01,2.777733333333333721e-01,8.086120851190145009e-01,2.892253296469587398e-01,7.828222130639823639e-01,3.294440812964509191e-01,7.330240205734958048e-01,3.314645600495103595e-01,6.762503409457214509e-01,2.997253112936991148e-01,6.018516191495142387e-01,2.507192771249332486e-01,5.000035249910113055e-01,1.975354732387380186e-01,4.411109585826067936e-01,2.018034664029563496e-01,3.744808341265034035e-01,2.565447157689511037e-01,3.039876448485754334e-01,3.544936417360854408e-01,2.273649954014355934e-01,5.288823643726398016e-01,1.502165064086562751e-01,6.595024588176208180e-01,1.295117938067833208e-01,7.620472756514520274e-01,1.507161163560090944e-01,8.104982889932580425e-01,1.623745245883178034e-01,7.908807273125684212e-01,1.673181973034929826e-01,7.810024123587908651e-01,1.000000000000000000e+00
7.494268419795314662e-01,1.191192004550255812e-01,7.551415889000360204e-01,1.187461187461187340e-01,7.534212942962297266e-01,1.194930105554875971e-01,7.522900423917232571e-01,1.226447134259825433e-01,7.511486591927877265e-01,1.238120054308323170e-01,7.395397489539748959e-01,1.234210094602723184e-01,6.876438616999482889e-01,1.146453876315608328e-01,5.790770932525368675e-01,1.185910305581324431e-01,4.577482736440975919e-01,1.506445315204297808e-01,3.673016845329249991e-01,2.428161316145416304e-01,2.935565865455802004e-01,3.452754520509392910e-01,2.430617886762646562e-01,5.082009008243392190e-01,2.650875060307683051e-01,5.841887929010906033e-01,2.717661186398632189e-01,8.478876461647608664e-01,2.715508500449034246e-01,9.070410983242085390e-01,2.657962940644432726e-01,9.047545578441203995e-01,2.662035984327167371e-01,7.999972128931562843e-01,2.555773646871672411e-01,5.919697166717234893e-01,3.178411595751786667e-01,4.100079199366405414e-01,4.133371935919706863e-01,3.126996411735734616e-01,5.619986904567032537e-01,2.451082813338227584e-01,7.052833088072509860e-01,2.147661708851584250e-01,8.117316917476188332e-01,2.147692842956756276e-01,8.907778564150441447e-01,2.229345807250464329e-01,9.192448112703591745e-01,2.146831982817533624e-01,8.988466786150635102e-01,2.021883077794695283e-01,8.359964575423258770e-01,2.129070917933639506e-01,7.357651528444962841e-01,1.886784763353800964e-01,5.899704875791100811e-01,1.806852744058353721e-01,4.752886678701590539e-01,2.716000000000000081e-01,3.779830924596327968e-01,3.846102722245852701e-01,3.007149185259401780e-01,5.626858509565065836e-01,2.599498496822319482e-01,7.247199873797128822e-01,2.326117682065015346e-01,8.123283195585619954e-01,2.499937170368828065e-01,8.559080321250140955e-01,2.522671567187503849e-01,8.611070370479010361e-01,2.997834587265247874e-01,7.500000000000000000e-01,3.368196763866055377e-01,5.445020316353844647e-01,3.920296960647056683e-01,4.259219682675373098e-01,4.526347869150436076e-01,3.829736387367182471e-01,5.107276900768729089e-01,3.036861724471960899e-01,5.902325831559697145e-01,2.710867986790091444e-01,6.761734684207533208e-01,2.798783843864494636e-01,7.405979821557456821e-01,2.975811492456776897e-01,7.801543013645279023e-01,3.087094313608466645e-01,1.000000000000000000e+00
5.632232814470322646e-01,2.382384009100512179e-01,5.652127619300005845e-01,2.374922374922375234e-01,5.616470371603198286e-01,2.389860211109752774e-01,5.573355467939405949e-01,2.421377239814702376e-01,5.552958638739089459e-01,2.444423111208635091e-01,5.418650507382292147e-01,2.278531197025209232e-01,5.034888345243978547e-01,1.942629153195294389e-01,4.279084307218775640e-01,1.762873322902676065e-01,3.286447651063726938e-01,1.955194328676460314e-01,2.251148545176110405e-01,2.555966544290170228e-01,1.384186367898919134e-01,3.517906142264124458e-01,8.565205423712586585e-02,4.426220220390356674e-01,9.052113638060302336e-02,5.127544751142542045e-01,9.553624155622342240e-02,8.028137134763027039e-01,9.051769283395098842e-02,8.985836514509691897e-01,8.278827103272176635e-02,8.839260459255829927e-01,4.861139368060259092e-02,7.870929082066361326e-01,0.000000000000000000e+00,6.488231979541414507e-01,0.000000000000000000e+00,5.199942400460795255e-01,2.666335787354898873e-02,4.136776190811229381e-01,1.213782943198559588e-01,3.235310726487279909e-01,2.543984164398546133e-01,2.248412629381577599e-01,3.911933308473591886e-01,1.610733390353865369e-01,5.097050098631209503e-01,1.305771479672559743e-01,6.104569127595900202e-01,1.384115981646001914e-01,6.781539251434520743e-01,1.748639684619288370e-01,7.107032155340538004e-01,2.290305048844047675e-01,7.152618382793703988e-01,2.138374178123131630e-01,6.742563600091387999e-01,1.869162651737410197e-01,6.023487565263512256e-01,1.882666666666666655e-01,4.832501561504734533e-01,1.999946831135686609e-01,3.579923054333313814e-01,3.032092626668329016e-01,2.552762565729970179e-01,4.073076316332350788e-01,1.798581665798804907e-01,4.845896005517975613e-01,1.597224964785487755e-01,5.244989959376872291e-01,1.295504696463024019e-01,5.617211687435499368e-01,1.541716299934019208e-01,6.084291885702389768e-01,1.527212944535779049e-01,6.020867094970613342e-01,1.446491990861315524e-01,6.005270839071408240e-01,1.473663015025604706e-01,6.170289874102515837e-01,1.609447512034605787e-01,5.490776286688461294e-01,2.229336277988955839e-01,4.849410680872437429e-01,3.197579040250351223e-01,3.994158520964713466e-01,4.079249783729275158e-01,3.136681380451262213e-01,4.883309379335470379e-01,2.691341633501102559e-01,1.000000000000000000e+00
6.896567707522424096e-01,3.197502776197827523e-01,6.933620738609475032e-01,3.218673218673219205e-01,6.940606283802764898e-01,3.238918096480145614e-01,6.926570420656330551e-01,3.239053945741805496e-01,6.912408854771595612e-01,3.206385342238435854e-01,6.720891646227095118e-01,3.037950456608519700e-01,6.177105050675472109e-01,2.961821558781041475e-01,5.372120425143076528e-01,3.429516912894784442e-01,4.530516147040619668e-01,4.326876479791755825e-01,4.146891271056661332e-01,5.335523228531205975e-01,4.081116430580919441e-01,6.807851966509533836e-01,4.398209648272478622e-01,8.262230531712980719e-01,5.624977019012101787e-01,1.000000000000000000e+00,5.095529655575142813e-01,9.577492725987239996e-01,4.806023964826036110e-01,8.337959577054642191e-01,4.814821489515317965e-01,6.815423384504615267e-01,4.976938340278559414e-01,5.064451845761506199e-01,5.161323429421801334e-01,3.411353358473118713e-01,5.710640571772092056e-01,2.166750665994672254e-01,6.693274877988253380e-01,1.596144374868078419e-01,8.179461995962240550e-01,1.797441906429115832e-01,9.420620140905598960e-01,2.785219332579513263e-01,9.951081082789263732e-01,4.328873167973789626e-01,9.902874610369076791e-01,4.649652610579900203e-01,9.714974463136410998e-01,3.785267987894171959e-01,9.471235898435458322e-01,2.950792582887763471e-01,9.202711487549580793e-01,2.645103750052258951e-01,8.701613767486995332e-01,1.729609302831059681e-01,7.653727209133069920e-01,1.464215541140688470e-01,6.517616890415691699e-01,2.067866666666666742e-01,5.430635176836545730e-01,2.984634198213526601e-01,4.725594181940225846e-01,4.518900278721332264e-01,4.309113385485466852e-01,5.646122295436067917e-01,4.196607900022316651e-01,6.414525829208969077e-01,4.282383887849707249e-01,7.377610842130030155e-01,4.454484141065440106e-01,8.888802963192098394e-01,4.860798058656558562e-01,9.487976890646957484e-01,5.543934412044647653e-01,1.000000000000000000e+00,5.450709078302798938e-01,1.000000000000000000e+00,4.863104275848557645e-01,9.604896188410289026e-01,4.484994325235561741e-01,9.110426155299742312e-01,4.182622068013203132e-01,7.680718893865303709e-01,4.439963525554224133e-01,6.443221906931813070e-01,4.772339870084000291e-01,5.013380923332931838e-01,5.291779609540279150e-01,3.825825050871088373e-01,1.000000000000000000e+00
8.827655632161502952e-01,2.852712548414181870e-01,8.901526623634746782e-01,3.093663093663093777e-01,8.790005594940474287e-01,3.207536917036855617e-01,8.807339993478195961e-01,3.144638708888617407e-01,8.801844525687438914e-01,3.714360162924968956e-01,8.418578367719905531e-01,4.904987149341062391e-01,7.552392774075369353e-01,5.955424090252459113e-01,6.325566296349733886e-01,6.826911094803594926e-01,5.164261702205122928e-01,7.275660108275756599e-01,4.217947932618682505e-01,7.124658403952852659e-01,3.627659049405261849e-01,6.677548723000071851e-01,3.634318266135305175e-01,5.901674173536159973e-01,4.159542096155795510e-01,4.234670880872640764e-01,4.522329768854017606e-01,4.647835562894807038e-01,4.784519355262835671e-01,3.915505846590431882e-01,4.923740086661808069e-01,3.392861734680758246e-01,4.861091497464055666e-01,3.419362031243467492e-01,4.565805847413051954e-01,4.147197780763729469e-01,4.728742234987642346e-01,5.066743466052272549e-01,5.226652328563156091e-01,5.863223809188770064e-01,6.358787581164402347e-01,6.209165090210916338e-01,7.707744598835770677e-01,6.073758371749150564e-01,8.826325203354801197e-01,5.738246763601571043e-01,9.514498536844905319e-01,4.713352135929008146e-01,9.738675423332305847e-01,3.163868007419701200e-01,9.655097005452842884e-01,2.131180435064858603e-01,9.658355395181881242e-01,1.870984824203235919e-01,9.794966854348740037e-01,2.295685486062054304e-01,9.681086848483277940e-01,3.457998008236212728e-01,9.482392841328771693e-01,4.753066666666667106e-01,8.660259859124445070e-01,5.630715652913654834e-01,7.541835196102866234e-01,6.705471023938799346e-01,6.206156308684770417e-01,7.443906464256677680e-01,4.987973914552803478e-01,7.450961410472053403e-01,4.375012715520594786e-01,6.512984337125903300e-01,4.113617510275349165e-01,4.969080082453113389e-01,4.518162454665822780e-01,3.373497111330869824e-01,4.832677165354330451e-01,2.513087169767365681e-01,4.863798198904368819e-01,2.936481360635334603e-01,4.736847833776862693e-01,4.589743320395183179e-01,4.785429556924600258e-01,5.766805233286201871e-01,5.456456380642109583e-01,6.626606672097059558e-01,6.496915887653652577e-01,6.909608212832362151e-01,7.524839140650193547e-01,6.461094098229308580e-01,8.365716744553621798e-01,5.910251681378970723e-01,1.000000000000000000e+00
7.425334951288996566e-01,7.210124319492972056e-01,7.437013761381059407e-01,7.187542187542188543e-01,7.374391225622467516e-01,7.358411107035632837e-01,7.385349657605312368e-01,7.295648748149053953e-01,7.419403257105485761e-01,7.015922212927027113e-01,7.372072332034819153e-01,6.993629354186032820e-01,7.109509634967883240e-01,6.019123615601568167e-01,6.488361467801664340e-01,5.256358777674702276e-01,5.868517821818225455e-01,4.935962228099082250e-01,5.047350689127104717e-01,5.143815386314075644e-01,4.009550367701495421e-01,5.407162456905650894e-01,3.101880108665733826e-01,5.770516415965553092e-01,3.146595861082295276e-01,6.020418621412441107e-01,2.632702030457967357e-01,8.647903709229325386e-01,2.241404284431330884e-01,9.549260673115418374e-01,2.113257319340991480e-01,9.642829591915451637e-01,2.060182913548097294e-01,8.935464541033180108e-01,1.786552746026247862e-01,7.257451634808490537e-01,2.273996393026517515e-01,6.433292533659730195e-01,2.586649019770039248e-01,5.895729261943291055e-01,4.036940033829868324e-01,5.196092272072733165e-01,5.692612223104872582e-01,4.899394044823286998e-01,6.772615518799653955e-01,4.530232962699873855e-01,7.597087744131066911e-01,4.808970213936850091e-01,8.147272608935385296e-01,5.197695987503662129e-01,8.528754593556423513e-01,5.655725127769318794e-01,8.724338380079328381e-01,6.967767109352137611e-01,8.678766880493116176e-01,6.509400641199803994e-01,8.132096936408151899e-01,5.763330013727021583e-01,7.364643599188371859e-01,4.629600000000000382e-01,6.267849081340483020e-01,4.923038068906848141e-01,5.131298723412656138e-01,5.685172100662104766e-01,3.770560480048237295e-01,6.292183916414867406e-01,2.949614421384115781e-01,6.946720071636878213e-01,2.685194825710603417e-01,7.002877108499732106e-01,2.318222088533674619e-01,7.993872016341289077e-01,2.419726954296063659e-01,8.343309217717170823e-01,2.426775979925586135e-01,7.539193656185998460e-01,2.431830274261340685e-01,7.407437460214422176e-01,2.421021697604936740e-01,7.781168425309754610e-01,2.682382935101330634e-01,7.085860506658221425e-01,3.227218892044051435e-01,6.837403092201312926e-01,4.012252212790063388e-01,6.209965779865160851e-01,4.910957887354945317e-01,5.522744326788472380e-01,5.564160152114675517e-01,5.435394058876873435e-01,1.000000000000000000e+00
8.137964394675009094e-01,6.175618211857750728e-01,8.169329345624561922e-01,6.156276156276155875e-01,8.196398935780941919e-01,6.100582793332517406e-01,7.912904277710254286e-01,5.345940144815313211e-01,7.327200797658485198e-01,4.095204136209663615e-01,6.511686625306594145e-01,3.481024771695740427e-01,5.291338772460503215e-01,4.012794937057164169e-01,3.837228875102197678e-01,4.743641222325297724e-01,3.098581293462299158e-01,5.512786785373080534e-01,2.464441041347626427e-01,6.517652579567725368e-01,2.291101130250234319e-01,8.371350172377401977e-01,2.476932466879690209e-01,8.819580181864533630e-01,3.038849847517662850e-01,7.244896722198528316e-01,3.248381495149425535e-01,7.605629860750265925e-01,3.685332964895118302e-01,6.676040843992353535e-01,3.986950042745199263e-01,5.863097534007045697e-01,4.652854403975175135e-01,4.999930322328906551e-01,5.409434373757200376e-01,4.481528036640515800e-01,6.304989646650189794e-01,4.466700266397868324e-01,6.879945956379077687e-01,4.364736508829944461e-01,7.546106836907294779e-01,5.130728181381821740e-01,8.035265467710219767e-01,5.503319706590124039e-01,8.141839578816970624e-01,7.181252808744436056e-01,8.325277196363946031e-01,6.910779390520740417e-01,8.266023015719999867e-01,5.649711998437957350e-01,8.091980470551320970e-01,4.316891517061483552e-01,7.722133765462922961e-01,4.838696191418498938e-01,7.175347502328851546e-01,4.276748356246263261e-01,6.332498757557699642e-01,4.236804564907275528e-01,5.364648465060605220e-01,4.259333333333333305e-01,4.234367946172921671e-01,4.676866227137388421e-01,3.269721954192897351e-01,5.685172100662104766e-01,2.880519471084866390e-01,6.657322800247552630e-01,2.518039128170795338e-01,7.282880964193662043e-01,2.569468628865967941e-01,8.328513253249040238e-01,2.659088719323766115e-01,9.351868395017612912e-01,2.954991298494839547e-01,8.222948003955655727e-01,3.159016180669723672e-01,5.994743645272956334e-01,3.480140897630061847e-01,5.370301587537413823e-01,3.726252088401277307e-01,5.683927455316110100e-01,4.399123989442608740e-01,5.061294858016700537e-01,5.329018066384275665e-01,5.240945513029040548e-01,6.171130855233093460e-01,5.626825462198528083e-01,6.673269962171819447e-01,5.308251142795825661e-01,7.101179011449738621e-01,6.015800927283180277e-01,1.000000000000000000e+00
8.160902600574524435e-01,6.583109883264267603e-01,8.169329345624561922e-01,6.562491562491563624e-01,8.127819602121827414e-01,6.383692654630422902e-01,7.935789879346634157e-01,4.905652687777641296e-01,7.396293079931431924e-01,3.555549460345324708e-01,6.627951714519308979e-01,3.291135779515502735e-01,5.524409790428904676e-01,3.057302056820526692e-01,4.232554224979560575e-01,3.493623914819378729e-01,3.262903676015485588e-01,4.070586932140731196e-01,2.677733537519141893e-01,4.792420018218455646e-01,2.434356645772666750e-01,5.602617322169844982e-01,2.453715338862361151e-01,6.196708308546500232e-01,2.801741763892494075e-01,5.790863416306023526e-01,3.078572949619439725e-01,8.704246125089898367e-01,3.038857603829380749e-01,8.591561293368752406e-01,3.115488630002286596e-01,6.755894983157191280e-01,3.472245825085628623e-01,5.516102509789712061e-01,4.019807823063797358e-01,4.381257856183086719e-01,5.013025182018568948e-01,3.900064799481603450e-01,5.919982353103372397e-01,4.267079434320691922e-01,6.833769847765592820e-01,4.411723183781799951e-01,7.556681295498053341e-01,4.429561334840972364e-01,8.312992586319135624e-01,5.369159623664486736e-01,9.053341163597303787e-01,5.828025039554241005e-01,9.453649886468715735e-01,5.819218002538318890e-01,9.425240909155736535e-01,5.546427770499156029e-01,9.066100752772257021e-01,5.871040566340112177e-01,8.382699489242531055e-01,4.591235124707927495e-01,7.289238212107864712e-01,3.800635211153876591e-01,6.235274654158130536e-01,4.259333333333333305e-01,4.999969079114178760e-01,4.246198426201616694e-01,3.842495823266810495e-01,5.102036189691718793e-01,2.974233488352945876e-01,6.207846420813765143e-01,2.422078405117905064e-01,6.750686721765751797e-01,1.898089141483952358e-01,7.089402007128654537e-01,1.318182138635546341e-01,7.993872016341289077e-01,1.606036586175899061e-01,7.891531775360431933e-01,1.882841567880937927e-01,6.832390363500451258e-01,2.494802614230036408e-01,5.555558095229387039e-01,3.221008636593687413e-01,5.805518060012710979e-01,3.583688630168446188e-01,5.214747340090720717e-01,4.437388930538984644e-01,5.030149092924787180e-01,5.580421730514495415e-01,5.189533198064932851e-01,6.356516531273513904e-01,5.254627846797663704e-01,6.789872593699459724e-01,5.435394058876873435e-01,1.000000000000000000e+00
7.770121144628359122e-01,5.924812437366269169e-01,7.803171553502811220e-01,5.968760968760969954e-01,7.808294204161029262e-01,5.911888168887802220e-01,7.660569768475973262e-01,5.597532977408268273e-01,7.373302027381986035e-01,4.476185251724563163e-01,6.697686721492810413e-01,3.955678897577513675e-01,5.874136829800311599e-01,4.235674485794868049e-01,4.720939739335353047e-01,4.294892208853135496e-01,3.544581851721502197e-01,4.647411489414728925e-01,2.914670750382848396e-01,5.527231070748336306e-01,2.267286905878288517e-01,5.993527052698234270e-01,2.013906341626874597e-01,7.672162261692303531e-01,2.327637019613785496e-01,6.887725133264345212e-01,2.590222452487634941e-01,8.535218877508180535e-01,2.715508500449034246e-01,7.943684355913702699e-01,3.180817261175982735e-01,6.785723469361516491e-01,3.634287793237321318e-01,5.354729023537116994e-01,4.441750375245352989e-01,4.548422984121479606e-01,5.245474584196112566e-01,4.699978400172797888e-01,6.133399509195687216e-01,4.853444030113277519e-01,6.965679052763682488e-01,4.771296270152751706e-01,7.758142442276888540e-01,5.838914499434634253e-01,8.215154751897661978e-01,6.845653150867629932e-01,8.349495801271916706e-01,6.910779390520740417e-01,8.289846778818463768e-01,6.158230010739040861e-01,8.091980470551320970e-01,5.437130413228993264e-01,7.630981430361499784e-01,5.064591201103695317e-01,6.924856117607295358e-01,4.371026463076671531e-01,5.671943415291343937e-01,4.143406992705838676e-01,4.282356833874256252e-01,4.475333333333333385e-01,2.870756881443139452e-01,4.799952148022118004e-01,1.837663892049030134e-01,6.093241291060388365e-01,1.405189625591918012e-01,7.752860800660137386e-01,9.831634803739246198e-02,8.879584699718051644e-01,1.134200501918996296e-01,9.481348593254543822e-01,1.204559928372182787e-01,9.351868395017612912e-01,1.884351903924755267e-01,8.132514443345651989e-01,2.364043436878082161e-01,5.942383657350810422e-01,2.893121632104317942e-01,4.947103038503867789e-01,3.705245628642797051e-01,4.984847131984895263e-01,4.549341605287128276e-01,5.061294858016700537e-01,5.520120654776082825e-01,5.271133642327920921e-01,6.252524465466154924e-01,5.335255303365211699e-01,6.693131037024524499e-01,5.469121030790311533e-01,7.140104886625622260e-01,6.068575550235285609e-01,1.000000000000000000e+00
