6.642208620710379208e+00,-5.296779208733349620e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.746797917075666007e+00,6.619011155450084338e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.159454628767404216e+01,-2.415370709975016439e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.225959597189192607e+01,1.669497016944588452e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.173418228177764089e+00,2.547520691400627868e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.063053338675878479e+00,-4.123346883854627443e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.155641724246763147e+01,-4.086474939824583430e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.522075978551319153e+00,4.768553192433521382e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.259329574365316695e+01,2.117009612727605727e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.524253922359878288e+01,-3.416074131342953279e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.646848637505048174e+01,1.083883812975521899e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.325932282582280131e+00,-2.615207144514976534e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.954958490089955347e+01,-3.363149542287311000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.115373122344734824e+01,-1.143257764288685863e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.353778621377913716e+00,-4.343641983073132096e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.623751054510535141e+01,-1.613608876832248962e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.640296509603299313e+01,-5.623916560267646503e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.345769190461655640e+01,1.423316805680001096e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.493220139698820503e+00,-7.374795193203085297e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.111711211457968318e+01,-2.224553638036578107e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.937861642817027885e+00,3.540828717216809363e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.204312088475597164e+01,-6.032146315564006755e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.941418773305078505e+00,-5.708953662490559466e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.301867417379563019e+00,-2.688536329019034810e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.132803299045248568e+00,-4.314133186192011138e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.758394347949140268e+01,-1.514690442876652909e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.148408378650086092e+01,4.139252623299560696e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.494297882139954403e+00,-1.770180300456670297e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.790406762237698501e+01,3.332859287151381977e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.290611279983948201e+00,2.511100120780135470e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.135399944452631793e+01,-5.444015637479549241e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.531790451771382777e+01,-2.378343576498716860e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.006400851849187816e+00,5.685660810678287902e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.495127169984386128e+01,-4.628416914108106539e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.339956605424958980e+00,-5.980102736575796385e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.373043333078501682e+00,-2.580834231429255965e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.459931268622688805e+01,-1.021662599249656367e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.946449743999303195e+01,5.303929293375340137e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.625682434541605437e-01,7.118422923307265116e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.860409409236880407e+01,1.307997769511953479e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.589429347520500357e-01,-2.549070467732815004e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.047843372817036567e+01,-6.374660461670693934e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.447313870075607412e+01,3.646823106930794722e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.080839981557044993e+01,-7.222993972055143930e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.118862083097389437e+00,2.288393478979765749e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.001168793203100549e+01,2.031360213845485418e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.482801477440743643e+00,-5.719686680062568307e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.299552312282203559e+01,3.020982441162662724e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.712800365872496400e+01,3.498216071276181793e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.309818684184353099e+00,-2.508255789172448758e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.549506597229540539e+00,-5.970455607578708168e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.335396978267514001e+01,6.182003975068217017e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.517719285127960394e+00,6.305976372279983977e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.392045842115983589e+01,4.368501582154929785e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.270235247865115724e+01,5.545077525248608197e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.352597794709812007e+00,-2.445331054696818995e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.071014821939943396e+01,2.661355180805051290e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.072577585513144971e+00,5.498301095317274623e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.036538779216805750e+01,-4.515061102840869722e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.953863300009895454e+01,-1.723086672506525829e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.036444431427385027e+01,-1.789370716654705973e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.254933037083820579e+01,-9.282124265204393154e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.202939050375653451e+01,-1.979491522258881631e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199869659028680591e+00,6.892541649983858321e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.409587988695120586e+00,-4.979214491688500388e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.737940028104171475e+00,1.472865019628893490e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.877008704556793717e+01,1.290206201132901320e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.069386258625468100e-01,-7.972849773419812713e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.106649167912731890e+01,-2.140793529230241532e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.459792850597675340e+01,-5.515129798827852170e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.342104728318417273e+01,5.200062590312608535e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.347616005777548143e+00,-7.686872393351899646e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.458053596655146222e+00,3.665010000475414031e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.420459162034001466e+01,6.425756410404331120e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.422749289010630136e+00,-4.305362047227393241e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.929852131276013694e+01,3.345686682516357280e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.589997170675419902e+00,7.522808986943177345e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.375133375539893521e+01,-5.241633664256463732e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.415097169189182047e+00,7.306284153034327211e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.386014874285954601e+00,-3.208217360257263895e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.839634450350982053e-01,6.743666413537326321e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.529664018324626795e+01,6.728637048905549811e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.355204047716651417e+01,-6.249050283451800247e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.843954776725232669e+00,1.698542397726670483e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.299498896636929146e+01,-5.948012853627636431e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.777991922439777994e+01,5.847318998453966543e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.053930204194568176e+00,-4.812880255816749830e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488220920218357790e+01,-2.206889901585838842e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.003063650930989681e+01,-1.531012487597663174e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.170317177874149195e+01,-1.324607586241226898e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.333841017492218128e+01,3.920309970890159690e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.339730346245600057e+00,-9.220885950146969989e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.852315546905764165e+00,3.013267115454107881e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.734395856821790538e+00,4.686652530059086108e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.138013510756550772e+00,2.139780451497269365e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.944845988062948727e+00,9.052949951795415728e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.680286152693684087e+00,-1.009498977592936875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.326849991068991841e+01,-8.954305086389013013e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.916753571792875022e+01,-1.788042986247648969e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.570344950577285204e+01,1.718730152397314015e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.208851865725772967e+00,-6.000465838696630527e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.479781683079808285e+00,8.855962263669791668e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.424830884384587826e+00,5.469896994668773438e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.714896962327976482e+01,-1.130168613021395352e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.792543642751649458e-01,6.210197667334735883e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.976983999740060227e+00,-2.507407276288529729e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.559249782994398981e+00,7.491134043411011412e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.523339945681995822e+00,-2.133115936997376139e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.826746491173712883e+01,-1.472876392610096197e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.615010146134615354e+00,2.313155141218976585e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.435291314185934652e+01,-9.868422101108460964e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.340077207173759444e+00,-5.910685454438168840e+00,0.000000000000000000e+00,0.000000000000000000e+00
